system_id,system_name,system_class_code,system_class,organization_code,organization,system_field_code,system_field,architecture_code,architecture,reduction_code,reduction,pf_code,pf,year
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,010,内部管理業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,010,内部管理業務系システム,010,メインフレーム型,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,030,受付記録系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,110,その他業務系システム,010,メインフレーム型,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,040,蓄積検索系システム,010,メインフレーム型,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,030,受付記録系システム,010,メインフレーム型,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003855,国税総合管理システム(ＫＳＫシステム),030,情報処理システム,N2,財務省,040,蓄積検索系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003866,国税総合管理システム(オープンシステム),030,情報処理システム,N2,財務省,110,その他業務系システム,030,Webサーバ型,004,吸収統合,001,非該当,2013
A003866,国税総合管理システム(オープンシステム),030,情報処理システム,N2,財務省,010,内部管理業務系システム,030,Webサーバ型,004,吸収統合,001,非該当,2013
A003866,国税総合管理システム(オープンシステム),030,情報処理システム,N2,財務省,030,受付記録系システム,030,Webサーバ型,004,吸収統合,001,非該当,2013
A003866,国税総合管理システム(オープンシステム),030,情報処理システム,N2,財務省,040,蓄積検索系システム,030,Webサーバ型,004,吸収統合,001,非該当,2013
A003877,国税局ＯＡセンターシステム,030,情報処理システム,N2,財務省,040,蓄積検索系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003877,国税局ＯＡセンターシステム,030,情報処理システム,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003888,国税庁ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,004,吸収統合,001,非該当,2013
A003899,国税情報システムネットワーク,020,通信ネットワークシステム,N2,財務省,700,その他,700,その他,003,統合廃止,001,非該当,2013
A003903,外部インターネット接続環境,020,通信ネットワークシステム,N2,財務省,700,その他,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003914,国税電子申告・納税システム（e-Tax）,030,情報処理システム,N2,財務省,030,受付記録系システム,030,Webサーバ型,001,非該当,001,非該当,2013
A003914,国税電子申告・納税システム（e-Tax）,030,情報処理システム,N2,財務省,030,受付記録系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A003925,国税庁ホームページ,030,情報処理システム,N2,財務省,020,情報提供系システム,030,Webサーバ型,001,非該当,002,全部移行,2013
A003925,国税庁ホームページ,030,情報処理システム,N2,財務省,020,情報提供系システム,040,外部サービス利用型,001,非該当,002,全部移行,2013
A003936,確定申告書等作成コーナー,030,情報処理システム,N2,財務省,020,情報提供系システム,040,外部サービス利用型,001,非該当,002,全部移行,2013
A003936,確定申告書等作成コーナー,030,情報処理システム,N2,財務省,020,情報提供系システム,030,Webサーバ型,001,非該当,002,全部移行,2013
A003947,公売用ホームページ作成システム,030,情報処理システム,N2,財務省,020,情報提供系システム,030,Webサーバ型,001,非該当,002,全部移行,2013
A003958,集中電話催告システム,030,情報処理システム,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A003970,判例等データベースシステム,030,情報処理システム,N2,財務省,040,蓄積検索系システム,030,Webサーバ型,001,非該当,001,非該当,2013
A003981,住宅地図閲覧システム,030,情報処理システム,N2,財務省,020,情報提供系システム,030,Webサーバ型,001,非該当,001,非該当,2013
A003981,住宅地図閲覧システム,030,情報処理システム,N2,財務省,700,その他,030,Webサーバ型,001,非該当,001,非該当,2013
A003992,開示請求検索システム,030,情報処理システム,N2,財務省,040,蓄積検索系システム,030,Webサーバ型,008,縮小改善,001,非該当,2013
A004007,税務統計・分析システム,030,情報処理システム,N2,財務省,050,計算分析系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A004018,国税不服審判所イントラネットシステム,010,府省内ＬＡＮ,N2,財務省,010,内部管理業務系システム,030,Webサーバ型,001,非該当,001,非該当,2013
A004018,国税不服審判所イントラネットシステム,010,府省内ＬＡＮ,N2,財務省,010,内部管理業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A004018,国税不服審判所イントラネットシステム,010,府省内ＬＡＮ,N2,財務省,700,その他,030,Webサーバ型,001,非該当,001,非該当,2013
A004018,国税不服審判所イントラネットシステム,010,府省内ＬＡＮ,N2,財務省,700,その他,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2013
A004029,札幌国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004030,仙台国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004041,関東信越国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004052,東京国税局LANシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004063,金沢国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,030,Webサーバ型,003,統合廃止,001,非該当,2013
A004074,名古屋国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004085,大阪国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004096,広島国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004100,高松国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004111,福岡国税局ＬＡＮシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
A004122,熊本国税局LANシステム,010,府省内ＬＡＮ,N2,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2013
